0,5,count
2605,Grass,16
2605,Hunter,11
2605,Prey,76
2606,Grass,16
2606,Hunter,11
2606,Prey,76
2607,Grass,16
2607,Hunter,11
2607,Prey,76
2608,Grass,16
2608,Hunter,11
2608,Prey,76
2609,Grass,16
2609,Hunter,11
2609,Prey,76
2610,Grass,16
2610,Hunter,11
2610,Prey,76
2611,Grass,16
2611,Hunter,11
2611,Prey,76
2612,Grass,16
2612,Hunter,11
2612,Prey,76
2613,Grass,16
2613,Hunter,11
2613,Prey,76
2614,Grass,16
2614,Hunter,11
2614,Prey,76
2615,Grass,16
2615,Hunter,11
2615,Prey,76
2616,Grass,16
2616,Hunter,11
2616,Prey,76
2617,Grass,15
2617,Hunter,10
2617,Prey,77
2618,Grass,15
2618,Hunter,10
2618,Prey,78
2619,Grass,15
2619,Hunter,10
2619,Prey,78
2620,Grass,15
2620,Hunter,10
2620,Prey,78
2621,Grass,15
2621,Hunter,10
2621,Prey,78
2622,Grass,15
2622,Hunter,10
2622,Prey,79
2623,Grass,15
2623,Hunter,10
2623,Prey,79
2624,Grass,15
2624,Hunter,10
2624,Prey,79
2625,Grass,15
2625,Hunter,10
2625,Prey,79
2626,Grass,15
2626,Hunter,10
2626,Prey,79
2627,Grass,15
2627,Hunter,10
2627,Prey,79
2628,Grass,15
2628,Hunter,10
2628,Prey,79
2629,Grass,15
2629,Hunter,10
2629,Prey,79
2630,Grass,15
2630,Hunter,10
2630,Prey,79
2631,Grass,15
2631,Hunter,10
2631,Prey,79
2632,Grass,15
2632,Hunter,10
2632,Prey,79
2633,Grass,15
2633,Hunter,10
2633,Prey,79
2634,Grass,15
2634,Hunter,10
2634,Prey,79
2635,Grass,15
2635,Hunter,10
2635,Prey,79
2636,Grass,15
2636,Hunter,10
2636,Prey,79
2637,Grass,15
2637,Hunter,10
2637,Prey,79
2638,Grass,15
2638,Hunter,10
2638,Prey,79
2639,Grass,15
2639,Hunter,10
2639,Prey,79
2640,Grass,15
2640,Hunter,10
2640,Prey,79
2641,Grass,15
2641,Hunter,10
2641,Prey,79
2642,Grass,15
2642,Hunter,10
2642,Prey,79
2643,Grass,15
2643,Hunter,10
2643,Prey,79
2644,Grass,15
2644,Hunter,10
2644,Prey,79
2645,Grass,15
2645,Hunter,10
2645,Prey,79
2646,Grass,15
2646,Hunter,10
2646,Prey,79
2647,Grass,15
2647,Hunter,10
2647,Prey,80
2648,Grass,15
2648,Hunter,10
2648,Prey,80
2649,Grass,15
2649,Hunter,10
2649,Prey,80
2650,Grass,15
2650,Hunter,10
2650,Prey,81
2651,Grass,15
2651,Hunter,10
2651,Prey,81
2652,Grass,15
2652,Hunter,10
2652,Prey,81
2653,Grass,15
2653,Hunter,10
2653,Prey,81
2654,Grass,15
2654,Hunter,10
2654,Prey,81
2655,Grass,15
2655,Hunter,10
2655,Prey,81
2656,Grass,15
2656,Hunter,10
2656,Prey,81
2657,Grass,15
2657,Hunter,10
2657,Prey,81
2658,Grass,15
2658,Hunter,10
2658,Prey,81
2659,Grass,15
2659,Hunter,10
2659,Prey,81
2660,Grass,15
2660,Hunter,10
2660,Prey,81
2661,Grass,15
2661,Hunter,10
2661,Prey,81
2662,Grass,15
2662,Hunter,10
2662,Prey,81
2663,Grass,15
2663,Hunter,10
2663,Prey,81
2664,Grass,15
2664,Hunter,10
2664,Prey,81
2665,Grass,15
2665,Hunter,10
2665,Prey,81
2666,Grass,15
2666,Hunter,10
2666,Prey,81
2667,Grass,14
2667,Hunter,10
2667,Prey,83
2668,Grass,14
2668,Hunter,10
2668,Prey,83
2669,Grass,14
2669,Hunter,10
2669,Prey,83
2670,Grass,14
2670,Hunter,10
2670,Prey,84
2671,Grass,14
2671,Hunter,10
2671,Prey,83
2672,Grass,14
2672,Hunter,10
2672,Prey,83
2673,Grass,14
2673,Hunter,10
2673,Prey,83
2674,Grass,14
2674,Hunter,10
2674,Prey,83
2675,Grass,14
2675,Hunter,10
2675,Prey,83
2676,Grass,14
2676,Hunter,10
2676,Prey,83
2677,Grass,13
2677,Hunter,10
2677,Prey,84
2678,Grass,13
2678,Hunter,10
2678,Prey,84
2679,Grass,13
2679,Hunter,10
2679,Prey,84
2680,Grass,13
2680,Hunter,10
2680,Prey,84
2681,Grass,13
2681,Hunter,11
2681,Prey,83
2682,Grass,13
2682,Hunter,11
2682,Prey,83
2683,Grass,13
2683,Hunter,11
2683,Prey,83
2684,Grass,13
2684,Hunter,11
2684,Prey,83
2685,Grass,13
2685,Hunter,11
2685,Prey,83
2686,Grass,13
2686,Hunter,11
2686,Prey,83
2687,Grass,13
2687,Hunter,11
2687,Prey,83
2688,Grass,13
2688,Hunter,11
2688,Prey,83
2689,Grass,13
2689,Hunter,11
2689,Prey,83
2690,Grass,13
2690,Hunter,11
2690,Prey,83
2691,Grass,13
2691,Hunter,11
2691,Prey,83
2692,Grass,13
2692,Hunter,11
2692,Prey,83
2693,Grass,13
2693,Hunter,11
2693,Prey,83
2694,Grass,13
2694,Hunter,11
2694,Prey,83
2695,Grass,13
2695,Hunter,11
2695,Prey,83
2696,Grass,13
2696,Hunter,11
2696,Prey,83
2697,Grass,13
2697,Hunter,11
2697,Prey,83
2698,Grass,13
2698,Hunter,11
2698,Prey,83
2699,Grass,13
2699,Hunter,11
2699,Prey,83
2700,Grass,13
2700,Hunter,11
2700,Prey,83
2701,Grass,13
2701,Hunter,11
2701,Prey,83
2702,Grass,13
2702,Hunter,11
2702,Prey,83
2703,Grass,13
2703,Hunter,11
2703,Prey,84
2704,Grass,13
2704,Hunter,11
2704,Prey,84
2705,Grass,13
2705,Hunter,11
2705,Prey,84
2706,Grass,13
2706,Hunter,11
2706,Prey,84
2707,Grass,13
2707,Hunter,11
2707,Prey,84
2708,Grass,13
2708,Hunter,11
2708,Prey,84
2709,Grass,13
2709,Hunter,11
2709,Prey,84
2710,Grass,13
2710,Hunter,11
2710,Prey,84
2711,Grass,13
2711,Hunter,11
2711,Prey,84
2712,Grass,13
2712,Hunter,11
2712,Prey,84
2713,Grass,13
2713,Hunter,11
2713,Prey,84
2714,Grass,13
2714,Hunter,11
2714,Prey,84
2715,Grass,13
2715,Hunter,11
2715,Prey,84
2716,Grass,13
2716,Hunter,11
2716,Prey,84
2717,Grass,13
2717,Hunter,12
2717,Prey,83
2718,Grass,13
2718,Hunter,12
2718,Prey,83
2719,Grass,13
2719,Hunter,12
2719,Prey,83
2720,Grass,13
2720,Hunter,12
2720,Prey,83
2721,Grass,13
2721,Hunter,12
2721,Prey,83
2722,Grass,13
2722,Hunter,12
2722,Prey,83
2723,Grass,13
2723,Hunter,12
2723,Prey,83
2724,Grass,13
2724,Hunter,12
2724,Prey,83
2725,Grass,13
2725,Hunter,12
2725,Prey,84
2726,Grass,13
2726,Hunter,12
2726,Prey,84
2727,Grass,13
2727,Hunter,12
2727,Prey,84
2728,Grass,13
2728,Hunter,12
2728,Prey,84
2729,Grass,13
2729,Hunter,12
2729,Prey,84
2730,Grass,13
2730,Hunter,12
2730,Prey,84
2731,Grass,13
2731,Hunter,12
2731,Prey,84
2732,Grass,13
2732,Hunter,12
2732,Prey,84
2733,Grass,13
2733,Hunter,12
2733,Prey,84
2734,Grass,13
2734,Hunter,12
2734,Prey,84
2735,Grass,13
2735,Hunter,12
2735,Prey,84
2736,Grass,13
2736,Hunter,12
2736,Prey,84
2737,Grass,13
2737,Hunter,12
2737,Prey,84
2738,Grass,13
2738,Hunter,12
2738,Prey,84
2739,Grass,13
2739,Hunter,12
2739,Prey,84
2740,Grass,13
2740,Hunter,12
2740,Prey,85
2741,Grass,13
2741,Hunter,12
2741,Prey,85
2742,Grass,13
2742,Hunter,12
2742,Prey,85
2743,Grass,13
2743,Hunter,12
2743,Prey,85
2744,Grass,13
2744,Hunter,12
2744,Prey,85
2745,Grass,13
2745,Hunter,12
2745,Prey,85
2746,Grass,13
2746,Hunter,12
2746,Prey,85
2747,Grass,13
2747,Hunter,12
2747,Prey,86
2748,Grass,13
2748,Hunter,12
2748,Prey,86
2749,Grass,13
2749,Hunter,12
2749,Prey,86
2750,Grass,13
2750,Hunter,12
2750,Prey,86
2751,Grass,13
2751,Hunter,12
2751,Prey,86
2752,Grass,13
2752,Hunter,12
2752,Prey,86
2753,Grass,13
2753,Hunter,12
2753,Prey,86
2754,Grass,13
2754,Hunter,12
2754,Prey,86
2755,Grass,13
2755,Hunter,12
2755,Prey,87
2756,Grass,13
2756,Hunter,12
2756,Prey,87
2757,Grass,13
2757,Hunter,12
2757,Prey,88
2758,Grass,13
2758,Hunter,12
2758,Prey,88
2759,Grass,13
2759,Hunter,12
2759,Prey,88
2760,Grass,13
2760,Hunter,12
2760,Prey,88
2761,Grass,13
2761,Hunter,12
2761,Prey,88
2762,Grass,13
2762,Hunter,12
2762,Prey,88
2763,Grass,13
2763,Hunter,12
2763,Prey,89
2764,Grass,13
2764,Hunter,12
2764,Prey,89
2765,Grass,13
2765,Hunter,12
2765,Prey,89
2766,Grass,13
2766,Hunter,12
2766,Prey,89
2767,Grass,13
2767,Hunter,12
2767,Prey,89
2768,Grass,13
2768,Hunter,12
2768,Prey,89
2769,Grass,13
2769,Hunter,12
2769,Prey,89
2770,Grass,13
2770,Hunter,12
2770,Prey,89
2771,Grass,13
2771,Hunter,12
2771,Prey,89
2772,Grass,13
2772,Hunter,12
2772,Prey,89
2773,Grass,13
2773,Hunter,12
2773,Prey,89
2774,Grass,13
2774,Hunter,12
2774,Prey,90
2775,Grass,13
2775,Hunter,12
2775,Prey,90
2776,Grass,13
2776,Hunter,12
2776,Prey,89
2777,Grass,13
2777,Hunter,12
2777,Prey,89
2778,Grass,13
2778,Hunter,12
2778,Prey,89
2779,Grass,13
2779,Hunter,12
2779,Prey,89
2780,Grass,13
2780,Hunter,12
2780,Prey,89
2781,Grass,13
2781,Hunter,12
2781,Prey,89
2782,Grass,13
2782,Hunter,12
2782,Prey,89
2783,Grass,13
2783,Hunter,12
2783,Prey,89
2784,Grass,13
2784,Hunter,12
2784,Prey,89
2785,Grass,13
2785,Hunter,12
2785,Prey,89
2786,Grass,13
2786,Hunter,12
2786,Prey,89
2787,Grass,13
2787,Hunter,12
2787,Prey,89
2788,Grass,13
2788,Hunter,12
2788,Prey,89
2789,Grass,13
2789,Hunter,13
2789,Prey,89
2790,Grass,13
2790,Hunter,13
2790,Prey,89
2791,Grass,13
2791,Hunter,13
2791,Prey,89
2792,Grass,13
2792,Hunter,13
2792,Prey,89
2793,Grass,13
2793,Hunter,13
2793,Prey,89
2794,Grass,13
2794,Hunter,13
2794,Prey,89
2795,Grass,13
2795,Hunter,13
2795,Prey,89
2796,Grass,13
2796,Hunter,13
2796,Prey,89
2797,Grass,13
2797,Hunter,13
2797,Prey,90
2798,Grass,13
2798,Hunter,13
2798,Prey,90
2799,Grass,13
2799,Hunter,13
2799,Prey,90
2800,Grass,13
2800,Hunter,13
2800,Prey,90
2801,Grass,13
2801,Hunter,13
2801,Prey,90
2802,Grass,13
2802,Hunter,13
2802,Prey,90
2803,Grass,13
2803,Hunter,13
2803,Prey,89
2804,Grass,13
2804,Hunter,13
2804,Prey,89
2805,Grass,13
2805,Hunter,13
2805,Prey,89
2806,Grass,13
2806,Hunter,13
2806,Prey,89
2807,Grass,13
2807,Hunter,13
2807,Prey,89
2808,Grass,13
2808,Hunter,13
2808,Prey,89
2809,Grass,13
2809,Hunter,13
2809,Prey,89
2810,Grass,13
2810,Hunter,13
2810,Prey,90
2811,Grass,13
2811,Hunter,13
2811,Prey,90
2812,Grass,13
2812,Hunter,13
2812,Prey,90
2813,Grass,13
2813,Hunter,13
2813,Prey,90
2814,Grass,13
2814,Hunter,13
2814,Prey,91
2815,Grass,13
2815,Hunter,13
2815,Prey,91
2816,Grass,13
2816,Hunter,13
2816,Prey,91
2817,Grass,13
2817,Hunter,13
2817,Prey,91
2818,Grass,13
2818,Hunter,13
2818,Prey,91
2819,Grass,13
2819,Hunter,13
2819,Prey,91
2820,Grass,13
2820,Hunter,13
2820,Prey,91
2821,Grass,13
2821,Hunter,13
2821,Prey,91
2822,Grass,13
2822,Hunter,13
2822,Prey,91
2823,Grass,13
2823,Hunter,13
2823,Prey,91
2824,Grass,13
2824,Hunter,13
2824,Prey,91
2825,Grass,13
2825,Hunter,13
2825,Prey,91
2826,Grass,13
2826,Hunter,13
2826,Prey,91
2827,Grass,13
2827,Hunter,13
2827,Prey,91
2828,Grass,13
2828,Hunter,13
2828,Prey,91
2829,Grass,13
2829,Hunter,13
2829,Prey,92
2830,Grass,13
2830,Hunter,14
2830,Prey,91
2831,Grass,13
2831,Hunter,14
2831,Prey,91
2832,Grass,13
2832,Hunter,13
2832,Prey,91
2833,Grass,13
2833,Hunter,13
2833,Prey,91
2834,Grass,13
2834,Hunter,13
2834,Prey,91
2835,Grass,13
2835,Hunter,13
2835,Prey,91
2836,Grass,13
2836,Hunter,13
2836,Prey,91
2837,Grass,13
2837,Hunter,13
2837,Prey,91
2838,Grass,13
2838,Hunter,13
2838,Prey,90
2839,Grass,13
2839,Hunter,13
2839,Prey,90
2840,Grass,13
2840,Hunter,13
2840,Prey,91
2841,Grass,13
2841,Hunter,13
2841,Prey,91
2842,Grass,13
2842,Hunter,13
2842,Prey,91
2843,Grass,13
2843,Hunter,13
2843,Prey,92
2844,Grass,13
2844,Hunter,13
2844,Prey,92
2845,Grass,13
2845,Hunter,13
2845,Prey,92
2846,Grass,13
2846,Hunter,13
2846,Prey,93
2847,Grass,13
2847,Hunter,13
2847,Prey,93
2848,Grass,13
2848,Hunter,13
2848,Prey,93
2849,Grass,13
2849,Hunter,13
2849,Prey,93
2850,Grass,13
2850,Hunter,13
2850,Prey,93
2851,Grass,13
2851,Hunter,13
2851,Prey,93
2852,Grass,13
2852,Hunter,14
2852,Prey,92
2853,Grass,13
2853,Hunter,14
2853,Prey,92
2854,Grass,13
2854,Hunter,14
2854,Prey,92
2855,Grass,13
2855,Hunter,14
2855,Prey,92
2856,Grass,13
2856,Hunter,14
2856,Prey,93
2857,Grass,13
2857,Hunter,14
2857,Prey,93
2858,Grass,13
2858,Hunter,14
2858,Prey,93
2859,Grass,13
2859,Hunter,14
2859,Prey,93
2860,Grass,13
2860,Hunter,14
2860,Prey,93
2861,Grass,13
2861,Hunter,14
2861,Prey,93
2862,Grass,13
2862,Hunter,14
2862,Prey,94
2863,Grass,13
2863,Hunter,14
2863,Prey,94
2864,Grass,13
2864,Hunter,14
2864,Prey,94
2865,Grass,13
2865,Hunter,14
2865,Prey,94
2866,Grass,13
2866,Hunter,14
2866,Prey,94
2867,Grass,13
2867,Hunter,14
2867,Prey,94
2868,Grass,13
2868,Hunter,14
2868,Prey,94
2869,Grass,13
2869,Hunter,14
2869,Prey,94
2870,Grass,13
2870,Hunter,14
2870,Prey,94
2871,Grass,13
2871,Hunter,14
2871,Prey,95
2872,Grass,13
2872,Hunter,14
2872,Prey,95
2873,Grass,13
2873,Hunter,14
2873,Prey,95
2874,Grass,13
2874,Hunter,14
2874,Prey,94
2875,Grass,13
2875,Hunter,14
2875,Prey,94
2876,Grass,13
2876,Hunter,14
2876,Prey,94
2877,Grass,13
2877,Hunter,14
2877,Prey,94
2878,Grass,13
2878,Hunter,14
2878,Prey,94
2879,Grass,13
2879,Hunter,14
2879,Prey,94
2880,Grass,13
2880,Hunter,14
2880,Prey,94
2881,Grass,13
2881,Hunter,14
2881,Prey,94
2882,Grass,13
2882,Hunter,14
2882,Prey,94
2883,Grass,13
2883,Hunter,14
2883,Prey,94
2884,Grass,13
2884,Hunter,15
2884,Prey,93
2885,Grass,13
2885,Hunter,15
2885,Prey,93
2886,Grass,13
2886,Hunter,15
2886,Prey,94
2887,Grass,13
2887,Hunter,15
2887,Prey,94
2888,Grass,13
2888,Hunter,15
2888,Prey,94
2889,Grass,13
2889,Hunter,15
2889,Prey,94
2890,Grass,13
2890,Hunter,15
2890,Prey,94
2891,Grass,13
2891,Hunter,15
2891,Prey,94
2892,Grass,13
2892,Hunter,15
2892,Prey,94
2893,Grass,13
2893,Hunter,15
2893,Prey,94
2894,Grass,13
2894,Hunter,15
2894,Prey,94
2895,Grass,13
2895,Hunter,15
2895,Prey,94
2896,Grass,13
2896,Hunter,15
2896,Prey,94
2897,Grass,13
2897,Hunter,15
2897,Prey,94
2898,Grass,13
2898,Hunter,15
2898,Prey,95
2899,Grass,13
2899,Hunter,15
2899,Prey,95
2900,Grass,13
2900,Hunter,15
2900,Prey,95
2901,Grass,13
2901,Hunter,15
2901,Prey,95
2902,Grass,13
2902,Hunter,15
2902,Prey,95
2903,Grass,13
2903,Hunter,15
2903,Prey,95
2904,Grass,13
2904,Hunter,15
2904,Prey,95
2905,Grass,13
2905,Hunter,15
2905,Prey,95
2906,Grass,13
2906,Hunter,15
2906,Prey,95
2907,Grass,13
2907,Hunter,15
2907,Prey,96
2908,Grass,13
2908,Hunter,15
2908,Prey,96
2909,Grass,13
2909,Hunter,15
2909,Prey,96
2910,Grass,13
2910,Hunter,15
2910,Prey,96
2911,Grass,13
2911,Hunter,15
2911,Prey,96
2912,Grass,13
2912,Hunter,15
2912,Prey,96
2913,Grass,13
2913,Hunter,15
2913,Prey,96
2914,Grass,13
2914,Hunter,15
2914,Prey,96
2915,Grass,13
2915,Hunter,15
2915,Prey,96
2916,Grass,13
2916,Hunter,15
2916,Prey,96
2917,Grass,13
2917,Hunter,15
2917,Prey,97
2918,Grass,13
2918,Hunter,15
2918,Prey,97
2919,Grass,13
2919,Hunter,16
2919,Prey,96
2920,Grass,13
2920,Hunter,16
2920,Prey,96
2921,Grass,13
2921,Hunter,16
2921,Prey,96
2922,Grass,13
2922,Hunter,16
2922,Prey,96
2923,Grass,13
2923,Hunter,16
2923,Prey,96
2924,Grass,13
2924,Hunter,16
2924,Prey,96
2925,Grass,13
2925,Hunter,16
2925,Prey,96
2926,Grass,13
2926,Hunter,16
2926,Prey,96
2927,Grass,13
2927,Hunter,16
2927,Prey,96
2928,Grass,13
2928,Hunter,16
2928,Prey,96
2929,Grass,13
2929,Hunter,16
2929,Prey,96
2930,Grass,13
2930,Hunter,16
2930,Prey,96
2931,Grass,13
2931,Hunter,16
2931,Prey,96
2932,Grass,13
2932,Hunter,17
2932,Prey,95
2933,Grass,13
2933,Hunter,17
2933,Prey,95
2934,Grass,13
2934,Hunter,17
2934,Prey,95
2935,Grass,13
2935,Hunter,16
2935,Prey,95
2936,Grass,13
2936,Hunter,16
2936,Prey,95
2937,Grass,13
2937,Hunter,16
2937,Prey,95
2938,Grass,13
2938,Hunter,16
2938,Prey,94
2939,Grass,13
2939,Hunter,16
2939,Prey,94
2940,Grass,13
2940,Hunter,16
2940,Prey,94
2941,Grass,13
2941,Hunter,16
2941,Prey,94
2942,Grass,13
2942,Hunter,16
2942,Prey,94
2943,Grass,13
2943,Hunter,16
2943,Prey,94
2944,Grass,13
2944,Hunter,16
2944,Prey,94
2945,Grass,13
2945,Hunter,16
2945,Prey,95
2946,Grass,13
2946,Hunter,16
2946,Prey,96
2947,Grass,13
2947,Hunter,16
2947,Prey,96
2948,Grass,13
2948,Hunter,16
2948,Prey,96
2949,Grass,13
2949,Hunter,16
2949,Prey,96
2950,Grass,13
2950,Hunter,16
2950,Prey,96
2951,Grass,13
2951,Hunter,16
2951,Prey,96
2952,Grass,13
2952,Hunter,16
2952,Prey,97
2953,Grass,13
2953,Hunter,17
2953,Prey,96
2954,Grass,13
2954,Hunter,17
2954,Prey,96
2955,Grass,13
2955,Hunter,17
2955,Prey,96
2956,Grass,13
2956,Hunter,17
2956,Prey,96
2957,Grass,13
2957,Hunter,17
2957,Prey,96
2958,Grass,13
2958,Hunter,17
2958,Prey,96
2959,Grass,13
2959,Hunter,17
2959,Prey,96
2960,Grass,13
2960,Hunter,17
2960,Prey,97
2961,Grass,13
2961,Hunter,17
2961,Prey,97
2962,Grass,13
2962,Hunter,17
2962,Prey,98
2963,Grass,13
2963,Hunter,17
2963,Prey,98
2964,Grass,13
2964,Hunter,16
2964,Prey,98
2965,Grass,13
2965,Hunter,16
2965,Prey,98
2966,Grass,13
2966,Hunter,16
2966,Prey,98
2967,Grass,13
2967,Hunter,16
2967,Prey,98
2968,Grass,13
2968,Hunter,16
2968,Prey,99
2969,Grass,13
2969,Hunter,16
2969,Prey,99
2970,Grass,13
2970,Hunter,16
2970,Prey,99
2971,Grass,13
2971,Hunter,16
2971,Prey,99
2972,Grass,13
2972,Hunter,16
2972,Prey,99
2973,Grass,13
2973,Hunter,16
2973,Prey,99
2974,Grass,13
2974,Hunter,16
2974,Prey,99
2975,Grass,13
2975,Hunter,16
2975,Prey,100
2976,Grass,13
2976,Hunter,16
2976,Prey,100
2977,Grass,13
2977,Hunter,17
2977,Prey,99
2978,Grass,13
2978,Hunter,17
2978,Prey,99
2979,Grass,13
2979,Hunter,17
2979,Prey,100
2980,Grass,13
2980,Hunter,17
2980,Prey,101
2981,Grass,13
2981,Hunter,17
2981,Prey,101
2982,Grass,13
2982,Hunter,17
2982,Prey,101
2983,Grass,13
2983,Hunter,17
2983,Prey,101
2984,Grass,13
2984,Hunter,17
2984,Prey,101
2985,Grass,13
2985,Hunter,17
2985,Prey,101
2986,Grass,13
2986,Hunter,17
2986,Prey,101
2987,Grass,13
2987,Hunter,17
2987,Prey,101
2988,Grass,13
2988,Hunter,17
2988,Prey,102
2989,Grass,13
2989,Hunter,17
2989,Prey,102
2990,Grass,13
2990,Hunter,17
2990,Prey,102
2991,Grass,13
2991,Hunter,17
2991,Prey,103
2992,Grass,13
2992,Hunter,17
2992,Prey,103
2993,Grass,13
2993,Hunter,17
2993,Prey,103
2994,Grass,13
2994,Hunter,17
2994,Prey,103
2995,Grass,13
2995,Hunter,17
2995,Prey,103
2996,Grass,13
2996,Hunter,17
2996,Prey,103
2997,Grass,13
2997,Hunter,17
2997,Prey,103
2998,Grass,13
2998,Hunter,17
2998,Prey,103
2999,Grass,13
2999,Hunter,17
2999,Prey,103
3000,Grass,13
3000,Hunter,17
3000,Prey,103
3001,Grass,17
3001,Hunter,16
3001,Prey,103
3002,Grass,23
3002,Hunter,16
3002,Prey,104
3003,Grass,25
3003,Hunter,16
3003,Prey,104
3004,Grass,25
3004,Hunter,16
3004,Prey,104
3005,Grass,25
3005,Hunter,16
3005,Prey,104
3006,Grass,25
3006,Hunter,16
3006,Prey,104
3007,Grass,25
3007,Hunter,16
3007,Prey,104
3008,Grass,25
3008,Hunter,16
3008,Prey,104
3009,Grass,25
3009,Hunter,17
3009,Prey,103
3010,Grass,25
3010,Hunter,17
3010,Prey,103
3011,Grass,25
3011,Hunter,16
3011,Prey,103
3012,Grass,25
3012,Hunter,16
3012,Prey,103
3013,Grass,25
3013,Hunter,16
3013,Prey,103
3014,Grass,25
3014,Hunter,16
3014,Prey,104
3015,Grass,25
3015,Hunter,16
3015,Prey,104
3016,Grass,25
3016,Hunter,16
3016,Prey,104
3017,Grass,25
3017,Hunter,17
3017,Prey,103
3018,Grass,25
3018,Hunter,17
3018,Prey,103
3019,Grass,25
3019,Hunter,17
3019,Prey,103
3020,Grass,24
3020,Hunter,17
3020,Prey,104
3021,Grass,24
3021,Hunter,18
3021,Prey,103
3022,Grass,24
3022,Hunter,18
3022,Prey,103
3023,Grass,24
3023,Hunter,18
3023,Prey,103
3024,Grass,24
3024,Hunter,18
3024,Prey,102
3025,Grass,24
3025,Hunter,18
3025,Prey,102
3026,Grass,24
3026,Hunter,18
3026,Prey,102
3027,Grass,24
3027,Hunter,18
3027,Prey,102
3028,Grass,24
3028,Hunter,18
3028,Prey,102
3029,Grass,24
3029,Hunter,18
3029,Prey,102
3030,Grass,24
3030,Hunter,18
3030,Prey,102
3031,Grass,24
3031,Hunter,18
3031,Prey,102
3032,Grass,24
3032,Hunter,18
3032,Prey,102
3033,Grass,24
3033,Hunter,18
3033,Prey,102
3034,Grass,24
3034,Hunter,18
3034,Prey,102
3035,Grass,24
3035,Hunter,18
3035,Prey,102
3036,Grass,24
3036,Hunter,18
3036,Prey,102
3037,Grass,24
3037,Hunter,18
3037,Prey,102
3038,Grass,24
3038,Hunter,19
3038,Prey,101
3039,Grass,24
3039,Hunter,19
3039,Prey,101
3040,Grass,24
3040,Hunter,19
3040,Prey,101
3041,Grass,24
3041,Hunter,20
3041,Prey,100
3042,Grass,24
3042,Hunter,20
3042,Prey,100
3043,Grass,24
3043,Hunter,20
3043,Prey,100
3044,Grass,24
3044,Hunter,20
3044,Prey,100
3045,Grass,24
3045,Hunter,20
3045,Prey,100
3046,Grass,24
3046,Hunter,20
3046,Prey,100
3047,Grass,24
3047,Hunter,20
3047,Prey,100
3048,Grass,24
3048,Hunter,20
3048,Prey,100
3049,Grass,24
3049,Hunter,20
3049,Prey,100
3050,Grass,24
3050,Hunter,20
3050,Prey,100
3051,Grass,24
3051,Hunter,20
3051,Prey,100
3052,Grass,24
3052,Hunter,20
3052,Prey,100
3053,Grass,24
3053,Hunter,20
3053,Prey,100
3054,Grass,24
3054,Hunter,19
3054,Prey,99
3055,Grass,24
3055,Hunter,19
3055,Prey,99
3056,Grass,24
3056,Hunter,19
3056,Prey,99
3057,Grass,24
3057,Hunter,19
3057,Prey,99
3058,Grass,24
3058,Hunter,19
3058,Prey,99
3059,Grass,24
3059,Hunter,19
3059,Prey,100
3060,Grass,24
3060,Hunter,19
3060,Prey,100
3061,Grass,23
3061,Hunter,19
3061,Prey,101
3062,Grass,22
3062,Hunter,19
3062,Prey,102
3063,Grass,22
3063,Hunter,19
3063,Prey,102
3064,Grass,22
3064,Hunter,19
3064,Prey,102
3065,Grass,22
3065,Hunter,19
3065,Prey,103
3066,Grass,22
3066,Hunter,19
3066,Prey,103
3067,Grass,22
3067,Hunter,19
3067,Prey,103
3068,Grass,22
3068,Hunter,19
3068,Prey,103
3069,Grass,22
3069,Hunter,19
3069,Prey,103
3070,Grass,22
3070,Hunter,19
3070,Prey,103
3071,Grass,21
3071,Hunter,18
3071,Prey,104
3072,Grass,21
3072,Hunter,18
3072,Prey,104
3073,Grass,21
3073,Hunter,18
3073,Prey,104
3074,Grass,21
3074,Hunter,18
3074,Prey,105
3075,Grass,21
3075,Hunter,18
3075,Prey,105
3076,Grass,21
3076,Hunter,18
3076,Prey,105
3077,Grass,21
3077,Hunter,19
3077,Prey,104
3078,Grass,21
3078,Hunter,19
3078,Prey,104
3079,Grass,21
3079,Hunter,19
3079,Prey,104
3080,Grass,21
3080,Hunter,19
3080,Prey,105
3081,Grass,21
3081,Hunter,19
3081,Prey,105
3082,Grass,20
3082,Hunter,19
3082,Prey,106
3083,Grass,20
3083,Hunter,19
3083,Prey,106
3084,Grass,20
3084,Hunter,19
3084,Prey,106
3085,Grass,20
3085,Hunter,19
3085,Prey,106
3086,Grass,20
3086,Hunter,19
3086,Prey,106
3087,Grass,20
3087,Hunter,19
3087,Prey,107
3088,Grass,20
3088,Hunter,19
3088,Prey,107
3089,Grass,20
3089,Hunter,19
3089,Prey,107
3090,Grass,20
3090,Hunter,19
3090,Prey,107
3091,Grass,20
3091,Hunter,19
3091,Prey,107
3092,Grass,20
3092,Hunter,19
3092,Prey,107
3093,Grass,20
3093,Hunter,19
3093,Prey,107
3094,Grass,20
3094,Hunter,19
3094,Prey,107
3095,Grass,20
3095,Hunter,19
3095,Prey,107
3096,Grass,20
3096,Hunter,20
3096,Prey,106
3097,Grass,20
3097,Hunter,20
3097,Prey,106
3098,Grass,20
3098,Hunter,20
3098,Prey,106
3099,Grass,20
3099,Hunter,20
3099,Prey,106
3100,Grass,20
3100,Hunter,20
3100,Prey,106
3101,Grass,20
3101,Hunter,20
3101,Prey,106
3102,Grass,19
3102,Hunter,20
3102,Prey,108
3103,Grass,19
3103,Hunter,20
3103,Prey,108
3104,Grass,19
3104,Hunter,20
